chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Nb-O,NbO2_649729_POSCAR,35,local_max_drop,17.3951693115,-0.2130756080169,-0.1182568937926178,-0.0948187142242821,16.235491,28.41211,0.00817201
Nb-O,NbO2_776975_POSCAR,35,local_max_drop,7.3315451,-0.18405705249879,-0.089053093846885,-0.0950039586519049,6.320297,12.387783,0.01429966
Nb-O,NbO2_821_POSCAR,35,local_max_drop,8.6576784311,-0.27914021811934,-0.1553959816350608,-0.1237442364842791,8.0805,14.140875,0.02216202
Nb-O,NbO_2692_POSCAR,35,global_gradient_fallback,3.8674471775,-0.034907424766081,-0.0330348506596542,-0.0018725741064267,2.20997,6.768033,0.01062316
Nb-S,Nb11S12_1173629_POSCAR,35,local_max_drop,8.2983767111,-0.5331113709531,-0.2403545900046352,-0.2927567809484648,7.153773,14.021395,0.03391934
Nb-S,Nb11S12_684971_POSCAR,35,local_max_drop,12.3614413043,-0.62660388622397,-0.2927512320091966,-0.3338526542147733,10.595521,17.306018,0.02842043
Nb-S,Nb14S5_683941_POSCAR,35,local_max_drop,4.9286324035,-1.697372122885,-0.6131697306997568,-1.0842023921852433,4.248821,8.327689,0.1422477
Nb-S,Nb21S8_31381_POSCAR,35,local_max_drop,4.8525851872,-0.63820988505848,-0.2302752506876906,-0.4079346343707893,4.183263,8.199196,0.05460963
Nb-S,Nb25S48_684620_POSCAR,35,local_max_drop,17.3510431702,-0.5727554200181,-0.31948895248434,-0.25326646753376,14.957796,29.31728,0.02231149
Nb-S,Nb3S4_12627_POSCAR,35,local_max_drop,14.0282615965,-0.14673216623859,-0.0708514822067008,-0.0758806840318891,12.093329,23.702925,0.0059669
Nb-S,Nb3S5_1220657_POSCAR,35,local_max_drop,8.4320013552,-0.14474915475805,-0.079793588891989,-0.0649555658660609,7.268967,14.247175,0.0114743
Nb-S,Nb3S5_32983_POSCAR,35,local_max_drop,11.4546519347,-0.2894586224019,-0.1594816760526032,-0.1299769463492968,9.8747,19.354412,0.01687899
Nb-S,Nb5S8_1220654_POSCAR,35,local_max_drop,8.446288338,-0.35313464259937,-0.1891193065257848,-0.1640153360735852,7.281283,14.271315,0.02703021
Nb-S,Nb7S8_1220475_POSCAR,35,local_max_drop,9.7697431405,-0.18533070466347,-0.089899184432987,-0.0954315202304829,8.422192,16.507497,0.01107708
Nb-S,NbS2_1874_POSCAR,35,global_gradient_fallback,4.8885806195,-0.020940987081839,-0.0191705364917207,-0.0017704505901182,2.697148,8.260016,0.00508165
Nb-S,NbS2_555293_POSCAR,35,global_gradient_fallback,4.8868475776,-0.020914209527265,-0.0188431507652386,-0.0020710587620263,2.696192,8.257087,0.0049863
Nb-S,NbS6_1210578_POSCAR,35,global_gradient_fallback,13.880345081,-0.0045492506463924,-0.0044740318397704,-7.521880662195515e-05,7.658121,23.452997,0.00029141
Ni-O,Ni15O16_1100319_POSCAR,35,local_max_drop,7.1154430754,-0.43800694750537,-0.1738600088452271,-0.2641469386601428,6.546208,13.946268,0.02213916
Ni-O,Ni15O16_33255_POSCAR,35,local_max_drop,7.0932960802,-0.42304065461219,-0.1836410151514743,-0.2393996394607156,6.525832,13.90286,0.02374695
Ni-O,Ni15O16_705519_POSCAR,35,local_max_drop,8.5757738126,-0.4371026438945,-0.1740764464535782,-0.2630261974409217,7.889712,16.808517,0.01838565
Ni-O,Ni2O3_1043875_POSCAR,35,local_max_drop,3.7735854,-0.18265851019086,-0.082784516501841,-0.0998739936890189,3.48331,7.111757,0.02100704
Ni-O,Ni2O3_1220143_POSCAR,35,global_gradient_fallback,6.3002545661,-0.062297092306419,-0.0332769595286331,-0.0290201327777858,5.573302,11.873557,0.00505735
Ni-O,Ni2O5_1094139_POSCAR,35,global_gradient_fallback,7.4642069654,-0.053311681781686,-0.0439800221477206,-0.0093316596339653,7.165639,14.629846,0.00526994
Ni-O,Ni3O4_656887_POSCAR,35,local_max_drop,6.8243491084,-0.12685779731418,-0.0577940396871807,-0.0690637576269993,5.813334,12.38493,0.00857026
Ni-O,Ni3O4_754800_POSCAR,35,local_max_drop,12.6503694514,-0.1326871789778,-0.060218891439849,-0.0724682875379509,11.190711,23.841081,0.00453749
Ni-O,Ni4O3_1094096_POSCAR,35,local_max_drop,5.20504875,-0.1191686925992,-0.0432936911834738,-0.0758750014157261,4.580443,10.201896,0.00751865
Ni-O,Ni4O_1094082_POSCAR,35,local_max_drop,5.0214138,-0.11125368296011,-0.0401483622134381,-0.0711053207466718,4.248889,9.463434,0.00755401
Ni-O,Ni5O4_1094094_POSCAR,35,local_max_drop,5.69939875,-0.11027809600502,-0.0554640157333498,-0.0548140802716702,5.243447,11.170822,0.00864163
Ni-O,Ni5O4_1220234_POSCAR,35,local_max_drop,6.2836879623,-0.1506281698485,-0.0575536301249159,-0.093074539723584,5.780993,12.316028,0.00830287
Ni-O,Ni5O6_754806_POSCAR,35,local_max_drop,6.4677513107,-0.12628745524423,-0.0533893481073998,-0.0728981071368301,5.721472,12.189224,0.00787252
Ni-O,Ni5O7_1046095_POSCAR,35,local_max_drop,3.6336275,-0.23963363838691,-0.1106400554399296,-0.1289935829469803,3.342937,7.12191,0.02729887
Ni-O,Ni6O7_766450_POSCAR,35,local_max_drop,6.5545461223,-0.30560094020648,-0.1286155655533121,-0.1769853746531678,5.798252,12.352798,0.01889881
Ni-O,Ni9O10_656884_POSCAR,35,local_max_drop,6.311011728,-0.25514584576419,-0.1024262619044172,-0.1527195838597728,5.806131,12.369583,0.01460407
Ni-O,Ni9O13_1045896_POSCAR,35,local_max_drop,3.657991065,-0.20990468982703,-0.098249253693595,-0.1116554361334349,3.365352,7.169662,0.02409702
Ni-O,NiO2_1041256_POSCAR,35,local_max_drop,7.574784066,-0.19407591692732,-0.1054849821479962,-0.0885909347793237,6.733141,13.74683,0.01362521
Ni-O,NiO2_1041980_POSCAR,35,global_gradient_fallback,3.785796911,-0.031008302040075,-0.0146391365378712,-0.0163691655022037,3.494582,7.134771,0.00339326
Ni-O,NiO2_1042045_POSCAR,35,local_max_drop,7.3753070738,-0.25544851210748,-0.1530845066891346,-0.1023640054183453,6.807976,13.899617,0.01963822
Ni-O,NiO2_1047762_POSCAR,35,global_gradient_fallback,6.323758662,-0.074012673982548,-0.0390690045787814,-0.0349436694037665,5.837316,11.917853,0.00572913
Ni-O,NiO2_1354141_POSCAR,35,local_max_drop,6.5920578098,-0.1988773516625,-0.1050204869043625,-0.0938568647581375,6.103757,11.963364,0.01539457
Ni-O,NiO2_1369444_POSCAR,35,local_max_drop,3.78503145,-0.14570550974503,-0.0750297468331056,-0.0706757629119243,3.504659,6.869131,0.01930244
Ni-O,NiO2_25206_POSCAR,35,global_gradient_fallback,4.8116805846,-0.0060349459428738,-0.0059958158333035,-3.9130109570294745e-05,4.441551,9.068167,0.00108593
Ni-O,NiO2_35925_POSCAR,35,global_gradient_fallback,3.5749461984,-0.010189107908904,-0.0065412860454821,-0.0036478218634218,3.29995,6.737399,0.00147066
Ni-O,NiO2_634706_POSCAR,35,global_gradient_fallback,5.3406572742,-0.0078379286787173,-0.0063704888104626,-0.0014674398682546,4.724428,10.065085,0.00106876
Ni-O,NiO3_1209929_POSCAR,35,global_gradient_fallback,4.716915749,-0.0059466173050099,-0.0054019534720041,-0.0005446638330057,3.991236,8.889572,0.00101305
Ni-O,NiO_1180047_POSCAR,35,global_gradient_fallback,3.802291168,-0.016967154352336,-0.0092793357910563,-0.0076878185612796,3.217323,7.165856,0.00240632
Ni-O,NiO_19009_POSCAR,35,global_gradient_fallback,3.0763182957,-0.028077484738736,-0.0222798271881863,-0.0057976575505496,2.050879,6.280817,0.00645835
Ni-S,Ni17S18_28105_POSCAR,35,local_max_drop,10.517651828,-0.40742522489184,-0.2206519397092669,-0.1867732851825731,9.738567,19.08759,0.02204728
Ni-S,Ni2S_849078_POSCAR,35,global_gradient_fallback,3.5435538957,-0.060771574423732,-0.025857233379838,-0.0349143410438939,3.270973,6.678236,0.00695767
Ni-S,Ni3S2_1220109_POSCAR,35,global_gradient_fallback,4.2876583475,-0.043419338451365,-0.0337752254119217,-0.0096441130394432,4.122748,8.080587,0.0073533
Ni-S,Ni3S2_362_POSCAR,35,global_gradient_fallback,5.4415617298,-0.062575631593509,-0.0316448921767385,-0.0309307394167704,5.038483,9.875427,0.00567478
Ni-S,Ni3S2_850086_POSCAR,35,local_max_drop,7.79647626,-0.15621676735008,-0.0729055872301556,-0.0833111801199243,7.21896,14.149161,0.00955377
Ni-S,Ni3S_976809_POSCAR,35,global_gradient_fallback,4.1628102785,-0.085338254918087,-0.0824589975977662,-0.0028792573203207,2.561729,7.845296,0.02056479
Ni-S,Ni3S_976881_POSCAR,35,local_max_drop,6.611705438,-0.17084851342682,-0.0711738975091679,-0.099674615917652,6.103113,12.460522,0.00992494
Ni-S,Ni9S10_767469_POSCAR,35,local_max_drop,7.4901808628,-0.21226887952399,-0.1169671222668218,-0.0953017572571681,6.935353,13.593291,0.01636617
Ni-S,Ni9S8_1202035_POSCAR,35,local_max_drop,12.4269911722,-0.70338415140536,-0.3667426656543766,-0.3366414857509834,11.095528,21.747235,0.03164856
Ni-S,Ni9S8_976920_POSCAR,35,local_max_drop,10.08150668,-0.36033375185264,-0.1958226908283267,-0.1645110610243132,9.001345,17.642637,0.0211061
Ni-S,NiS2_849092_POSCAR,35,global_gradient_fallback,4.1895802,-0.048627381264701,-0.0288684581949785,-0.0197589230697224,3.867305,7.895747,0.00668144
Ni-S,NiS_1547_POSCAR,35,global_gradient_fallback,6.7421018471,-0.06693498044885,-0.0373714948257291,-0.0295634856231208,6.242687,12.235666,0.00568948
Pd-O,Pd7O8_1219936_POSCAR,35,local_max_drop,7.1951275,-0.17195602551199,-0.1147921506116081,-0.0571638749003818,6.907322,14.10245,0.01547848
Pd-O,Pd7O8_684657_POSCAR,35,local_max_drop,7.23243375,-1.0339057598992,-0.667987100851687,-0.3659186590475131,6.943136,14.17557,0.08933446
Pd-O,PdO_10728_POSCAR,35,global_gradient_fallback,3.3412299101,-0.034104126289319,-0.034041896438264,-6.222985105498041e-05,2.227487,6.821678,0.00948242
Pd-S,Pd16S7_393_POSCAR,35,local_max_drop,9.5449700676,-0.41245486494577,-0.2470508277876626,-0.1654040371581073,8.810742,17.988597,0.02678519
Pd-S,Pd3S_558378_POSCAR,35,local_max_drop,5.919125043,-0.15752797080641,-0.0871319652327951,-0.0703960055736149,5.463808,11.155274,0.01515258
Pd-S,Pd4S_7819_POSCAR,35,local_max_drop,6.701033651,-0.23554909158592,-0.1215669923110351,-0.1139820992748849,6.18557,12.628871,0.01871735
Rh-O,Rh2O3_1179690_POSCAR,35,local_max_drop,3.9812435,-0.2006161969243,-0.1073138705975134,-0.0933023263267865,3.521869,7.503113,0.02710053
Rh-O,Rh2O3_1189664_POSCAR,35,local_max_drop,3.75801795,-0.17160266370137,-0.090013312894376,-0.081589350806994,3.201275,6.820107,0.02547567
Rh-O,Rh2O3_1716_POSCAR,35,local_max_drop,7.004331684,-0.19746616567793,-0.1122692404925699,-0.08519692518536,5.966653,12.711565,0.01738308
Rh-O,Rh2O3_613620_POSCAR,35,local_max_drop,6.9711779115,-0.3812321494183,-0.2142481134203956,-0.1669840359979043,5.938411,12.651397,0.03311805
Rh-S,Rh17S15_21991_POSCAR,35,local_max_drop,13.9242096,-0.72864553689384,-0.4742183635684136,-0.2544271733254264,12.929623,24.367367,0.03972198
Sc-O,Sc16O15_759946_POSCAR,35,local_max_drop,8.8020989185,-0.47935847648775,-0.1299643488713409,-0.349394127616409,8.195058,14.872512,0.01556387
Sc-O,Sc20O19_684697_POSCAR,35,local_max_drop,11.6485315668,-0.60177178216492,-0.1630627905889229,-0.4387089915759971,10.845185,19.682002,0.01471323
Sc-O,Sc2O3_216_POSCAR,35,local_max_drop,11.6769937915,-0.34701631804527,-0.1135871369778268,-0.2334291810674431,10.871684,19.730093,0.01032329
Sc-O,Sc2O3_558748_POSCAR,35,local_max_drop,4.642051982,-0.1431275893153,-0.0475633794376462,-0.0955642098776537,4.32191,7.843467,0.01105364
Sc-O,Sc2O3_754455_POSCAR,35,local_max_drop,6.7811818876,-0.082398583697323,-0.026558977469764,-0.0558396062275589,6.313514,11.457859,0.0040026
Sc-O,Sc2O3_755313_POSCAR,35,local_max_drop,6.7158773353,-0.087549483758748,-0.0285670713526103,-0.0589824124061376,6.252713,11.347517,0.00448216
Sc-O,Sc2O3_775837_POSCAR,35,local_max_drop,7.91391295,-0.31572657530382,-0.1094954619063735,-0.2062311133974464,7.368126,13.371784,0.01493015
Sc-O,ScO3_1186987_POSCAR,35,global_gradient_fallback,6.115019456,-0.048810108393497,-0.0220340696908245,-0.0267760387026724,5.678232,10.701284,0.00396191
Sc-S,Sc29S42_684978_POSCAR,35,local_max_drop,8.8928752884,-0.52072728758656,-0.2427825784257509,-0.277944709160809,8.25767,15.562532,0.02955865
Sc-S,Sc2S3_1105836_POSCAR,35,local_max_drop,8.67482,-0.13466562799008,-0.069980364501346,-0.0646852634887339,8.05519,15.180935,0.00891883
Sc-S,Sc2S3_401_POSCAR,35,local_max_drop,8.8068773466,-0.13385221607918,-0.06594808274324,-0.0679041333359399,8.492346,15.412035,0.00812967
Ta-O,Ta10O9_685006_POSCAR,35,local_max_drop,23.388281563,-0.19353274065326,-0.1000036918185115,-0.0935290488347484,20.162312,39.518131,0.00488837
Ta-O,Ta11O2_673681_POSCAR,35,local_max_drop,13.7340285324,-0.43627836545709,-0.1803804448984913,-0.2558979205585986,11.83968,23.205772,0.01454059
Ta-O,Ta22O21_684943_POSCAR,35,local_max_drop,4.2447995409,-0.32856205361643,-0.1786348886916989,-0.149927164924731,3.65931,7.172248,0.04864109
Ta-O,Ta6O_1218065_POSCAR,35,local_max_drop,7.089789761,-0.25350033503167,-0.1016674169061724,-0.1518329181254975,6.111888,11.9793,0.01593332
Ta-O,TaO2_510_POSCAR,35,local_max_drop,14.774155769,-0.22338728687536,-0.165154767070598,-0.0582325198047619,14.264702,24.963229,0.01321108
Ta-O,TaO2_683983_POSCAR,35,local_max_drop,17.1691344152,-0.17736851712931,-0.1063035990644345,-0.0710649180648754,14.879916,28.04292,0.00720335
Ta-S,Ta27S50_530018_POSCAR,35,local_max_drop,15.1540861499,-0.45645532624522,-0.313644711155496,-0.1428106150897239,13.063867,25.60518,0.02477631
Ta-S,Ta2S_555935_POSCAR,35,local_max_drop,8.1496527465,-0.46433483395467,-0.222909333980362,-0.2414254999743079,7.025563,13.770103,0.03110572
Ta-S,Ta3S2_1826_POSCAR,35,local_max_drop,7.7894299665,-0.22416607575297,-0.1114788641446009,-0.112687211608369,6.715026,13.161451,0.01633816
Ta-S,Ta6S_27467_POSCAR,35,local_max_drop,7.7662169259,-0.48513689027867,-0.2052560868645414,-0.2798808034141286,6.471847,12.684821,0.031858
Ta-S,Ta6S_558552_POSCAR,35,local_max_drop,7.7892988123,-0.24369032694418,-0.1033071008035096,-0.1403832261406703,6.491082,12.722521,0.01600414
Ta-S,TaS2_1217915_POSCAR,35,global_gradient_fallback,4.675236958,-0.023141356180569,-0.0219832602597335,-0.0011580959208354,4.508264,8.181665,0.00513697
Tc-O,Tc2O7_27485_POSCAR,35,local_max_drop,4.687697691,-0.37474705355392,-0.2569173906437315,-0.1178296629101884,4.411951,13.511599,0.0271782
Ti-O,Ti10O11_684733_POSCAR,35,local_max_drop,9.0425672833,-0.58911293109816,-0.1814978686911062,-0.4076150624070537,8.39667,15.824493,0.01868755
Ti-O,Ti10O13_753593_POSCAR,35,local_max_drop,17.4648793332,-0.26738742366678,-0.0809277240897223,-0.1864596995770576,16.260405,29.509624,0.00442214
Ti-O,Ti11O14_1101463_POSCAR,35,local_max_drop,15.4584078355,-0.30141266743203,-0.0906621026419173,-0.2107505647901126,13.859262,26.119379,0.00578447
Ti-O,Ti11O14_2739250_POSCAR,35,local_max_drop,7.1350206623,-0.29724033182038,-0.0898709044876675,-0.2073694273327124,6.64295,12.055725,0.01209502
Ti-O,Ti11O14_759754_POSCAR,35,local_max_drop,7.1525743555,-0.30050630607618,-0.09198095011539,-0.2085253559607899,6.659293,12.085384,0.0127052
Ti-O,Ti11O18_760747_POSCAR,35,local_max_drop,7.8877123153,-0.24228892678604,-0.084689672322388,-0.1575992544636519,7.343732,13.327514,0.01069634
Ti-O,Ti13O22_656852_POSCAR,35,local_max_drop,11.0093718649,-0.53720568617587,-0.1821089958389323,-0.3550966903369376,10.250105,18.602042,0.0158664
Ti-O,Ti19O30_760075_POSCAR,35,local_max_drop,7.3106677496,-0.42626793953177,-0.1470709005975161,-0.2791970389342538,6.806484,12.352508,0.01994198
Ti-O,Ti2O3_1046793_POSCAR,35,local_max_drop,7.4143864855,-0.18503344965207,-0.0628592096592222,-0.1221742399928477,6.903049,12.527756,0.00857147
Ti-O,Ti2O3_1101295_POSCAR,35,local_max_drop,4.371702585,-0.089331863186214,-0.029230772060354,-0.0601010911258599,4.070206,7.38667,0.0062977
Ti-O,Ti2O3_1188323_POSCAR,35,local_max_drop,4.1151663085,-0.23192455772525,-0.0766601709403214,-0.1552643867849285,3.831362,6.953212,0.01911946
Ti-O,Ti2O3_458_POSCAR,35,local_max_drop,6.5443756459,-0.092690955437696,-0.031417402905408,-0.0612735525322879,6.093039,11.057738,0.00474626
Ti-O,Ti2O3_776456_POSCAR,35,local_max_drop,18.9572718469,-0.31209640890404,-0.108950623900797,-0.2031457850032429,16.996175,32.031252,0.00608708
Ti-O,Ti2O3_776655_POSCAR,35,local_max_drop,7.4689601209,-0.17971005935235,-0.0599631984733638,-0.1197468608789861,6.953859,12.619967,0.00775042
Ti-O,Ti2O_1215_POSCAR,35,local_max_drop,4.135711216,-0.068111906466237,-0.0166669785559258,-0.0514449279103111,3.840303,7.237495,0.00367288
Ti-O,Ti2O_1217152_POSCAR,35,local_max_drop,4.2596842415,-0.18914159464571,-0.0497526303959939,-0.139388964249716,3.672142,7.197398,0.01164116
Ti-O,Ti2O_1244955_POSCAR,35,local_max_drop,16.1623987106,-1.8838729405441,-0.5462934186882922,-1.3375795218558078,15.007942,28.284198,0.03194968
Ti-O,Ti2O_1245066_POSCAR,35,local_max_drop,15.3345602303,-1.8988272218312,-0.5212124206477771,-1.3776148011834228,13.748226,25.910119,0.03378556
Ti-O,Ti2O_1245186_POSCAR,35,local_max_drop,15.7968916122,-1.8991198357901,-0.5080360652142645,-1.3910837705758357,14.16273,26.6913,0.03195792
Ti-O,Ti2O_1245206_POSCAR,35,local_max_drop,15.7002614937,-1.8797256284916,-0.5292781811001239,-1.350447447391476,14.578814,27.475458,0.03166587
Ti-O,Ti2O_1245309_POSCAR,35,local_max_drop,16.1719757344,-1.9120784416738,-0.5302097699881742,-1.3818686716856257,15.016835,28.300958,0.03060985
Ti-O,Ti3O2_978968_POSCAR,35,local_max_drop,6.4046480962,-0.20784325718653,-0.052175094088347,-0.1556681630981829,5.947173,11.208134,0.0074716
Ti-O,Ti3O4_1217157_POSCAR,35,local_max_drop,5.4615299985,-0.080694061697224,-0.0241382207628185,-0.0565558409344054,5.084873,9.228102,0.00420448
Ti-O,Ti3O4_755875_POSCAR,35,local_max_drop,7.2651647815,-0.08093511212647,-0.0241242078506042,-0.0568109042758657,6.764119,12.275623,0.00318415
Ti-O,Ti3O5_1147_POSCAR,35,local_max_drop,5.563584837,-0.12684382088225,-0.0438511598146733,-0.0829926610675766,5.179889,9.40054,0.00766068
Ti-O,Ti3O5_1245031_POSCAR,35,local_max_drop,15.7673411194,-0.67048845655028,-0.2492448588497771,-0.4212435977005028,14.679938,26.641369,0.01569726
Ti-O,Ti3O5_1245051_POSCAR,35,local_max_drop,15.5452976882,-0.6908505982888,-0.253313572404126,-0.437537025884674,14.473208,26.266193,0.01604546
Ti-O,Ti3O5_1245086_POSCAR,35,local_max_drop,15.8866752578,-0.69601615288077,-0.2582308343074615,-0.4377853185733085,14.791042,26.843003,0.01627425
Ti-O,Ti3O5_1245135_POSCAR,35,local_max_drop,16.607863865,-0.74089057873095,-0.2805269754335446,-0.4603636032974053,15.462494,28.061563,0.01713305
Ti-O,Ti3O5_1245292_POSCAR,35,local_max_drop,15.7309488723,-0.69320069322609,-0.266751754709791,-0.4264489385162989,14.646056,26.579879,0.0171159
Ti-O,Ti3O5_556480_POSCAR,35,local_max_drop,7.6005197209,-0.12064661296407,-0.0424729431371121,-0.0781736698269578,7.076346,12.842257,0.00559415
Ti-O,Ti3O5_556754_POSCAR,35,local_max_drop,7.3170435914,-0.13276601147539,-0.0466116872837487,-0.0861543241916412,6.81242,12.363281,0.00650629
Ti-O,Ti3O5_8057_POSCAR,35,local_max_drop,5.4686062845,-0.12027485273454,-0.0422944132839216,-0.0779804394506183,5.091461,9.240059,0.00777348
Ti-O,Ti3O7_1105338_POSCAR,35,global_gradient_fallback,5.45589035,-0.080367861715216,-0.036252372776523,-0.0441154889386929,5.079622,9.218573,0.00654548
Ti-O,Ti3O7_1179358_POSCAR,35,global_gradient_fallback,25.1111931291,-0.073451404072778,-0.033579366143217,-0.0398720379295609,23.379387,42.429257,0.00126569
Ti-O,Ti3O7_1205462_POSCAR,35,global_gradient_fallback,5.3716110209,-0.075915909253277,-0.0337207134469153,-0.0421951958063616,5.001155,9.07617,0.0058301
Ti-O,Ti3O_1244956_POSCAR,35,local_max_drop,16.5855760455,-2.1044900212952,-0.5731651918850189,-1.531324829410181,14.869827,28.023904,0.03431724
Ti-O,Ti3O_1245140_POSCAR,35,local_max_drop,15.6594515541,-2.1655940549633,-0.5598279088167002,-1.6057661461466,14.039508,26.459073,0.03474972
Ti-O,Ti3O_1245176_POSCAR,35,local_max_drop,15.8280423853,-2.1683140458917,-0.5655365900003928,-1.602777455891307,14.190659,26.743934,0.03529048
Ti-O,Ti3O_2591_POSCAR,35,local_max_drop,7.192284764,-0.40500213268747,-0.094379189456104,-0.3106229432313659,6.67855,12.586498,0.01188279
Ti-O,Ti3O_554032_POSCAR,35,local_max_drop,7.177583336,-0.2040326749797,-0.0472048207251393,-0.1568278542545606,6.664899,12.560771,0.00613451
Ti-O,Ti3O_557812_POSCAR,35,local_max_drop,7.189477806,-0.60816939941919,-0.141594841373601,-0.4665745580455889,6.675944,12.581586,0.01784336
Ti-O,Ti4O3_1217135_POSCAR,35,local_max_drop,5.4270967376,-0.13656582130751,-0.036122116455625,-0.1004437048518849,5.039447,9.497419,0.00615181
Ti-O,Ti4O5_10734_POSCAR,35,local_max_drop,5.5008270422,-0.10990566943229,-0.0331739997830457,-0.0767316696492443,5.12146,9.294501,0.00587388
Ti-O,Ti4O7_12205_POSCAR,35,local_max_drop,8.0732924114,-0.34457522776168,-0.1260244634773973,-0.2185507642842827,7.516514,13.64108,0.01604791
Ti-O,Ti4O7_778663_POSCAR,35,local_max_drop,8.5645154943,-0.31599603931737,-0.1165910090356793,-0.1994050302816906,7.973859,14.471078,0.01387096
Ti-O,Ti5O7_1045759_POSCAR,35,local_max_drop,7.4908732315,-0.2447005228681,-0.0790848434983282,-0.1656156793697717,6.715955,12.656993,0.01075435
Ti-O,Ti5O8_759920_POSCAR,35,local_max_drop,7.8970588645,-0.33491000850185,-0.115998736081495,-0.2189112724203549,7.352434,13.343306,0.01459148
Ti-O,Ti5O9_748_POSCAR,35,local_max_drop,7.8346501955,-0.21076382988784,-0.0787534770103849,-0.1320103528774551,7.294329,13.237857,0.01038169
Ti-O,Ti6O11_30524_POSCAR,35,local_max_drop,7.9324341218,-0.24870993130241,-0.0943480122023564,-0.1543619191000535,7.38537,13.403078,0.0122793
Ti-O,Ti6O11_559964_POSCAR,35,local_max_drop,5.446225143,-0.22149367495097,-0.0831595992218161,-0.1383340757291538,5.070623,9.202242,0.0149965
Ti-O,Ti6O_554098_POSCAR,35,local_max_drop,7.147420504,-0.40259973004758,-0.0896914190550571,-0.3129083109925228,6.63689,12.507986,0.01131994
Ti-O,Ti6O_882_POSCAR,35,local_max_drop,7.14670649,-0.40377568948832,-0.0898274793828614,-0.3139482101054585,6.636227,12.506736,0.01136812
Ti-O,Ti7O13_556724_POSCAR,35,local_max_drop,8.0452008666,-0.2866045419327,-0.109911157609857,-0.1766933843228429,7.490359,13.593615,0.01409792
Ti-O,Ti7O8_779692_POSCAR,35,local_max_drop,7.1877874823,-0.18108803126116,-0.054375834698196,-0.1267121965629639,6.444223,12.144882,0.0073556
Ti-O,Ti8O13_752989_POSCAR,35,local_max_drop,8.9874275251,-0.16869470036884,-0.0568095364234356,-0.1118851639454043,8.367605,15.185653,0.00604004
Ti-O,Ti8O15_565700_POSCAR,35,local_max_drop,7.9794720118,-0.32452411827747,-0.1254751692699004,-0.1990489490075695,7.429164,13.482556,0.01622056
Ti-O,Ti9O10_1217149_POSCAR,35,local_max_drop,7.3995547904,-0.22937112561636,-0.0672323944039179,-0.1621387312124421,6.634084,12.502696,0.00888226
Ti-O,Ti9O10_32813_POSCAR,35,local_max_drop,6.5310481565,-0.24291255751826,-0.0765926205813562,-0.1663199369369037,5.855422,11.035219,0.01200085
Ti-O,Ti9O13_1045643_POSCAR,35,local_max_drop,7.3488087705,-0.21669219008442,-0.07094375468565,-0.1457484353987699,6.588587,12.416953,0.00974147
Ti-O,Ti9O17_27273_POSCAR,35,local_max_drop,8.0142048918,-0.36304989203643,-0.1411585915117617,-0.2218913005246682,7.461501,13.541243,0.0181591
Ti-O,Ti9O8_32544_POSCAR,35,local_max_drop,8.4824307237,-0.5920895133535,-0.1661655733741469,-0.4259239399793531,7.876543,14.844254,0.01824943
Ti-O,TiO2_1008677_POSCAR,35,global_gradient_fallback,4.1494356231,-0.026839810622043,-0.0104383460109228,-0.0164014646111201,3.853047,7.261512,0.00261777
Ti-O,TiO2_1041565_POSCAR,35,global_gradient_fallback,7.6572470492,-0.077379582125569,-0.0334025971082867,-0.0439769850172822,6.865118,12.938107,0.00465979
Ti-O,TiO2_1044853_POSCAR,35,local_max_drop,9.04229751,-0.18171755456389,-0.0698651280771307,-0.1118524264867592,8.439478,14.769086,0.00770748
Ti-O,TiO2_1079207_POSCAR,35,local_max_drop,7.46401663,-0.090251430662302,-0.0355283802132002,-0.0547230504491017,7.197445,13.062029,0.00497889
Ti-O,TiO2_1101022_POSCAR,35,global_gradient_fallback,5.2335454283,-0.048392512804546,-0.028025751616181,-0.0203667611883649,4.872611,8.842887,0.00544765
Ti-O,TiO2_1102255_POSCAR,35,local_max_drop,4.4341164,-0.1184388337989,-0.046410185739859,-0.0720286480590409,4.275755,7.759704,0.01094529
Ti-O,TiO2_1102591_POSCAR,35,local_max_drop,7.1078043,-0.091337491247716,-0.0368388276007577,-0.0544986636469582,6.617611,12.009738,0.0057208
Ti-O,TiO2_1190753_POSCAR,35,local_max_drop,7.0235564,-0.19092640372659,-0.0745735131577947,-0.1163528905687952,6.539173,11.867388,0.01153741
Ti-O,TiO2_1201727_POSCAR,35,local_max_drop,4.3024646645,-0.28141338705904,-0.1094469277876991,-0.1719664592713408,4.154104,7.269682,0.02450908
Ti-O,TiO2_1245098_POSCAR,35,local_max_drop,15.7947194436,-0.41238187258904,-0.16962984405653,-0.24275202853251,14.741738,25.798042,0.01120562
Ti-O,TiO2_1245134_POSCAR,35,local_max_drop,15.5434684436,-0.43595502879214,-0.1889679695075258,-0.2469870592846141,14.507237,25.387665,0.01318056
Ti-O,TiO2_1245308_POSCAR,35,local_max_drop,15.62876539,-0.46277719520256,-0.1987136230908522,-0.2640635721117077,14.065889,25.526983,0.01398593
Ti-O,TiO2_1245321_POSCAR,35,local_max_drop,15.404109505,-0.42673145225516,-0.187188480763906,-0.2395429714912539,14.377169,25.160046,0.01323257
