chemsys,metal_1,metal_2,ligand,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope
Fe-Y-O,Fe,Y,O,Y_FeO2_2_1293833_POSCAR,35,global_gradient_fallback,4.4021067841,-0.077446900496329,-0.0628419181624573,-0.0146049823338716,4.049938,8.628129,0.01311207
Fe-Y-O,Fe,Y,O,Y_FeO2_2_1299640_POSCAR,35,global_gradient_fallback,4.382181059,-0.078088262836805,-0.06597543257896,-0.0121128302578449,3.856319,8.589075,0.013918
Fe-Y-O,Fe,Y,O,Y_FeO2_2_1405822_POSCAR,35,global_gradient_fallback,6.4421688089,-0.087469622390767,-0.0669150903671,-0.0205545320236669,5.926795,12.626651,0.00954819
Fe-Y-O,Fe,Y,O,Y_FeO2_2_1408959_POSCAR,35,global_gradient_fallback,6.8570480067,-0.091950888391292,-0.0675479437682001,-0.0244029446230918,6.308484,13.439814,0.00917147
Fe-Y-O,Fe,Y,O,Y_FeO2_2_19171_POSCAR,35,global_gradient_fallback,4.3717082556,-0.075835713302774,-0.0647980483080995,-0.0110376649946744,4.021972,8.568548,0.01349775
Fe-Y-O,Fe,Y,O,Y_FeO2_2_557783_POSCAR,35,local_max_drop,4.6074662593,-0.14320153151174,-0.0862788919869102,-0.0569226395248297,4.253046,8.683302,0.0184303
Fe-Y-O,Fe,Y,O,Y_FeO2_3_1045059_POSCAR,35,local_max_drop,8.152466218,-0.24587198332323,-0.1556360173114819,-0.090235966011748,7.525353,15.364263,0.01890138
Fe-Zn-O,Fe,Zn,O,Zn11Fe25O48_1101180_POSCAR,35,local_max_drop,12.8566517528,-0.58298123198591,-0.3573118781531252,-0.2256693538327848,11.867679,24.229844,0.02810427
Fe-Zn-O,Fe,Zn,O,Zn2Fe3O8_1042894_POSCAR,35,global_gradient_fallback,7.43068375,-0.11159143407919,-0.1092812019858782,-0.0023102320933117,6.836229,14.56414,0.01376085
Fe-Zn-O,Fe,Zn,O,Zn2Fe7O12_757326_POSCAR,35,local_max_drop,7.6815908538,-0.29400745584354,-0.1843513577961446,-0.1096560980473953,7.090699,14.476844,0.02434539
Fe-Zn-O,Fe,Zn,O,Zn2Fe9O13_1045954_POSCAR,35,local_max_drop,6.5242861193,-0.21501236546718,-0.1280819427069559,-0.0869304227602241,6.002343,12.787601,0.01863825
Fe-Zn-O,Fe,Zn,O,Zn3Fe2O7_1371689_POSCAR,35,global_gradient_fallback,11.780450525,-0.15004023011329,-0.1243558743791961,-0.0256843557340938,10.838014,23.089683,0.01008111
Fe-Zn-O,Fe,Zn,O,Zn9Fe15O32_766377_POSCAR,35,local_max_drop,7.812703929,-0.40115924132047,-0.2477433818151968,-0.1534158595052731,7.211727,14.723942,0.03227877
Fe-Zn-O,Fe,Zn,O,Zn9Fe21O40_776633_POSCAR,35,local_max_drop,7.7959081242,-0.50213830315013,-0.3083818804799531,-0.1937564226701768,7.196223,14.692288,0.04029415
Fe-Zn-O,Fe,Zn,O,ZnFe5O7_1046059_POSCAR,35,local_max_drop,6.6556122875,-0.23701113370336,-0.1397132398842064,-0.0972978938191535,6.123163,13.045,0.01992868
Fe-Zn-O,Fe,Zn,O,ZnFe5O8_35033_POSCAR,35,global_gradient_fallback,6.4624376454,-0.078268471808676,-0.0685462582290981,-0.0097222135795778,5.945443,12.666378,0.00993539
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1046293_POSCAR,35,global_gradient_fallback,3.7000471134,-0.089654752772674,-0.0822949063155132,-0.0073598464571607,3.39171,7.554263,0.01959422
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1047067_POSCAR,35,global_gradient_fallback,7.9763685395,-0.13359953167608,-0.0859831694002063,-0.0476163622758736,7.338259,15.633682,0.01023047
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1370181_POSCAR,35,global_gradient_fallback,3.5647014761,-0.090481504635113,-0.0832940907375918,-0.0071874138975212,3.267643,7.277932,0.02057882
Fe-Zn-O,Fe,Zn,O,ZnFeO2_1388887_POSCAR,35,global_gradient_fallback,3.7161890315,-0.13205030409957,-0.0855831987716227,-0.0464671053279472,3.418894,7.283731,0.02186184
Fe-Zn-O,Fe,Zn,O,ZnFeO3_755099_POSCAR,35,global_gradient_fallback,5.6730973749,-0.055576795055237,-0.0468957415254817,-0.0086810535297552,5.21925,11.119271,0.00781611
Fe-Zn-O,Fe,Zn,O,Zn_Fe2O3_2_1043611_POSCAR,35,local_max_drop,6.595887,-0.20413464643351,-0.0996705247278934,-0.1044641217056165,5.27671,12.927939,0.01407531
Fe-Zn-O,Fe,Zn,O,Zn_Fe2O3_4_1100888_POSCAR,35,local_max_drop,6.8372271965,-0.89030135776126,-0.584024248822249,-0.3062771089390109,6.311287,12.885544,0.08720174
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1042141_POSCAR,35,local_max_drop,3.8349428,-0.22338553440687,-0.1402583462144819,-0.0831271881923881,3.392449,7.227392,0.0375596
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1047701_POSCAR,35,global_gradient_fallback,6.3481173875,-0.10948898176487,-0.0731300897107386,-0.0363588920541313,5.840268,12.44231,0.01093381
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1100838_POSCAR,35,local_max_drop,7.805901385,-0.49071919395093,-0.2997134799486841,-0.1910057140022459,7.205447,14.711122,0.03892712
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1340255_POSCAR,35,local_max_drop,7.78880475,-0.19104121127876,-0.107467289393185,-0.0835739218855749,6.057959,14.135238,0.01454005
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1353844_POSCAR,35,local_max_drop,7.8749069628,-0.29935678768627,-0.184631926509583,-0.1147248611766869,7.269145,14.841171,0.02385894
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1371352_POSCAR,35,local_max_drop,3.797443,-0.22601947846464,-0.1451809407998713,-0.0808385376647686,3.359276,7.15672,0.03903334
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1376718_POSCAR,35,local_max_drop,7.6657295,-0.1936418517212,-0.1172963822290968,-0.0763454694921031,6.781222,14.446952,0.01523838
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1378434_POSCAR,35,local_max_drop,3.7982048,-0.2245743824899,-0.1452155943221029,-0.079358788167797,3.35995,7.158155,0.03900962
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1388646_POSCAR,35,global_gradient_fallback,6.4978422391,-0.082089273755673,-0.0667570156596926,-0.0153322580959803,5.978015,12.735771,0.00964139
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1396010_POSCAR,35,global_gradient_fallback,7.9906223312,-0.075831003049391,-0.0588625442222518,-0.0169684588271391,7.351373,15.66162,0.00687838
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_1810050_POSCAR,35,local_max_drop,6.5742514656,-0.19330860125413,-0.1173078341032222,-0.0760007671509078,5.815684,12.389935,0.01776883
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_19313_POSCAR,35,global_gradient_fallback,6.4557287994,-0.071559044921657,-0.067418352185063,-0.0041406927365939,5.93927,12.653228,0.00977838
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34140_POSCAR,35,local_max_drop,7.88496995,-0.29067642950112,-0.1773164732711923,-0.1133599562299276,7.278434,14.860136,0.02277289
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34296_POSCAR,35,global_gradient_fallback,6.5108945345,-0.087114543885367,-0.0687626916662087,-0.0183518522191582,5.990023,12.761353,0.010009
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34425_POSCAR,35,local_max_drop,7.885722975,-0.29223383384518,-0.1787099972893199,-0.11352383655586,7.279129,14.861555,0.02298511
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_34730_POSCAR,35,global_gradient_fallback,6.5516244923,-0.09074492014047,-0.0668288807698256,-0.0239160393706443,6.027495,12.841184,0.00964248
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_530392_POSCAR,35,local_max_drop,6.8137757735,-0.38960880825227,-0.2371102004748041,-0.1524986077774658,6.289639,12.841347,0.03518519
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_530413_POSCAR,35,local_max_drop,7.867151864,-0.58528416431823,-0.3563092515975878,-0.2289749127206422,7.261986,14.826555,0.04581091
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_530636_POSCAR,35,local_max_drop,6.8008552221,-0.39258557789095,-0.2393675766257849,-0.153218001265165,6.277713,12.816996,0.0356071
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_531053_POSCAR,35,local_max_drop,6.7705749253,-0.58690995131012,-0.3604303286391174,-0.2264796226710025,6.249761,12.75993,0.05374612
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_531960_POSCAR,35,local_max_drop,6.8050404945,-0.48791098386821,-0.2966822800742925,-0.1912287037939175,6.281576,12.824884,0.04405167
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_532403_POSCAR,35,local_max_drop,6.7815079295,-0.48259760533064,-0.30849089984171,-0.1741067054889299,6.259853,12.780534,0.04589582
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_677654_POSCAR,35,local_max_drop,6.810078056,-0.48436851323264,-0.3037830318415601,-0.1805854813910798,6.286226,12.834378,0.04498546
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_2_743547_POSCAR,35,local_max_drop,6.784743844,-0.50352392263351,-0.3091066847114672,-0.1944172379220428,6.26284,12.786633,0.04617672
Fe-Zn-O,Fe,Zn,O,Zn_FeO2_4_1045634_POSCAR,35,global_gradient_fallback,7.1307031463,-0.052936319126605,-0.0496823367463023,-0.0032539823803026,6.560247,13.976178,0.00643642
Fe-Zr-O,Fe,Zr,O,Zr6Fe2O_1215351_POSCAR,35,local_max_drop,8.3706968459,-0.23210193756663,-0.0636089677051886,-0.1684929698614413,7.174883,14.648719,0.00804164
Fe-Zr-S,Fe,Zr,S,Zr6FeS2_1207526_POSCAR,35,local_max_drop,5.0141226635,-0.7703804259351,-0.2439323348089809,-0.5264480911261191,4.149619,8.472138,0.0547722
Hf-Mn-O,Hf,Mn,O,HfMnO3_754657_POSCAR,35,local_max_drop,7.034326,-0.15333788199659,-0.0848598848034971,-0.0684779971930928,6.222673,13.256999,0.0116508
Hf-Mo-O,Hf,Mo,O,Hf9Mo4O3_1212453_POSCAR,35,local_max_drop,12.5209216655,-0.65408759002173,-0.2240311408054212,-0.4300564492163088,9.930386,21.15604,0.02054407
Hf-Mo-S,Hf,Mo,S,Hf8Mo5S_1224623_POSCAR,35,local_max_drop,12.211084404,-0.6498060677186,-0.2343540362725602,-0.4154520314460397,9.684653,20.632522,0.02255735
Hf-Mo-S,Hf,Mo,S,Hf9Mo4S_1194092_POSCAR,35,local_max_drop,12.591117775,-0.64815391543512,-0.2154776467751856,-0.4326762686599343,9.986059,21.274647,0.01969693
Hf-Ni-O,Hf,Ni,O,HfNiO3_1178219_POSCAR,35,local_max_drop,6.9398589,-0.15620853671407,-0.0878665752120463,-0.0683419615020236,6.406024,13.078965,0.01205903
Hf-Re-O,Hf,Re,O,Hf9Re4O3_1212448_POSCAR,35,local_max_drop,12.1934616695,-0.56378969790222,-0.2064764020942938,-0.3573132958079261,10.511605,20.602746,0.01823102
Hf-Re-S,Hf,Re,S,Hf9Re4S_1192774_POSCAR,35,local_max_drop,12.4110517,-0.54743463511739,-0.2030726653264971,-0.3443619697908929,9.843248,20.970398,0.01811311
Hf-Re-S,Hf,Re,S,Hf9Re4S_1399219_POSCAR,35,local_max_drop,17.552238922,-1.3139133391373,-0.668518482219952,-0.6453948569173479,14.525991,29.657231,0.04489159
Hf-Sc-O,Hf,Sc,O,Hf3Sc4O12_531956_POSCAR,35,local_max_drop,8.8945027428,-0.41049675421724,-0.1688674040153025,-0.2416293502019375,7.667675,15.028643,0.02110144
Hf-Sc-O,Hf,Sc,O,Hf3Sc4O12_685490_POSCAR,35,local_max_drop,8.9457868819,-0.68822200196865,-0.2816181228022727,-0.4066038791663773,7.711885,15.115295,0.03506634
Hf-Sc-O,Hf,Sc,O,Hf3Sc4O12_766090_POSCAR,35,local_max_drop,8.7915735183,-0.26561564250018,-0.1137533184368576,-0.1518623240633223,7.578943,14.854728,0.01424704
Hf-Ti-O,Hf,Ti,O,HfTiO4_753197_POSCAR,35,local_max_drop,6.916693892,-0.13901961603191,-0.0725253160267263,-0.0664943000051836,5.962667,11.686828,0.01188214
Hf-V-S,Hf,V,S,Hf9V4S_17105_POSCAR,35,local_max_drop,12.4401561725,-0.59728339389051,-0.175172202801454,-0.4221111910890559,10.295302,21.019574,0.01421911
Hf-W-O,Hf,W,O,Hf9W4O3_1212452_POSCAR,35,local_max_drop,12.5698171735,-0.5407371240249,-0.203279246223917,-0.337457877800983,10.402607,21.238657,0.01814832
Hf-W-S,Hf,W,S,Hf9W4S_1193767_POSCAR,35,local_max_drop,12.615791874,-0.52007269749974,-0.1988112877165061,-0.3212614097832339,10.440655,21.316338,0.01776056
Hf-Y-O,Hf,Y,O,Y2Hf2O7_561442_POSCAR,35,local_max_drop,8.9412518717,-0.16075553575245,-0.0718302649204237,-0.0889252708320263,7.983261,15.647191,0.00846438
Hf-Y-O,Hf,Y,O,Y2Hf2O7_771260_POSCAR,35,local_max_drop,10.9712565,-0.2503730168728,-0.1061846481276801,-0.1441883687451198,9.142714,17.919719,0.011471
Hf-Y-O,Hf,Y,O,Y2HfO5_752554_POSCAR,35,local_max_drop,10.1274558,-0.25062142246884,-0.1002495620322866,-0.1503718604365533,9.042371,17.723048,0.0103805
Hf-Y-O,Hf,Y,O,Y2HfO5_753917_POSCAR,35,local_max_drop,8.8363077837,-0.12067626812477,-0.0446009863621963,-0.0760752817625737,7.617507,14.930313,0.0055789
Hf-Y-O,Hf,Y,O,Y2HfO5_755537_POSCAR,35,local_max_drop,5.918560903,-0.10973004327463,-0.0385700625277439,-0.071159980746886,5.102208,10.000327,0.00683418
Hf-Y-O,Hf,Y,O,Y2HfO5_772823_POSCAR,35,local_max_drop,5.414844156,-0.24236798734364,-0.0983276289679263,-0.1440403583757137,4.667969,9.149219,0.02042337
Hf-Y-O,Hf,Y,O,Y2HfO5_772833_POSCAR,35,local_max_drop,5.2422426,-0.23985895655432,-0.0956008955246203,-0.1442580610296996,4.680574,9.173925,0.019109
Hf-Y-S,Hf,Y,S,Y2HfS5_16919_POSCAR,35,local_max_drop,10.151612408,-0.26160537148098,-0.147433334574486,-0.1141720369064939,8.701382,17.765322,0.01674064
Hf-Zr-O,Hf,Zr,O,HfZrO4_1178248_POSCAR,35,local_max_drop,14.83292145,-0.71830870718634,-0.3203708062571176,-0.3979379009292224,12.787001,25.062522,0.0249333
Hf-Zr-O,Hf,Zr,O,HfZrO4_781634_POSCAR,35,local_max_drop,9.1554231663,-0.16990706820105,-0.0797966512675919,-0.090110416933458,7.892606,15.469508,0.01008276
Hg-Mn-O,Hg,Mn,O,Mn2HgO4_1176488_POSCAR,35,global_gradient_fallback,7.6258861196,-0.086506777626753,-0.0696784116526119,-0.016828365974141,6.745976,14.371862,0.00923856
Hg-Y-O,Hg,Y,O,Y2Hg2O5_769289_POSCAR,35,local_max_drop,5.0049762,-0.25539711257292,-0.1516230116854586,-0.1037741008874613,4.468729,8.758708,0.03633618
Hg-Y-O,Hg,Y,O,Y2HgO4_756103_POSCAR,35,local_max_drop,5.1175060996,-0.11289127168394,-0.0512149519452911,-0.0616763197386488,4.411643,8.646821,0.0122058
Ir-Nb-S,Ir,Nb,S,Nb15IrS32_1173016_POSCAR,35,local_max_drop,12.4782242647,-0.35120782993394,-0.204540135196656,-0.1466676947372839,10.75709,21.083896,0.01993392
Ir-Nb-S,Ir,Nb,S,Nb15IrS32_675380_POSCAR,35,local_max_drop,12.5152832273,-0.35586115477334,-0.2071894272012635,-0.1486717275720764,10.789037,21.146513,0.02020842
Ir-Nb-S,Ir,Nb,S,Nb17Ir3S40_674499_POSCAR,35,local_max_drop,21.3287217134,-0.427339696842,-0.2590797900065063,-0.1682599068354937,18.386829,36.038185,0.01488105
Ir-Nb-S,Ir,Nb,S,Nb9IrS20_1173506_POSCAR,35,local_max_drop,9.7751312408,-0.21315471319208,-0.1250589527907472,-0.0880957604013328,8.426837,16.516601,0.01554355
Ir-Y-O,Ir,Y,O,Y2Ir2O7_1191749_POSCAR,35,local_max_drop,8.7323743454,-0.1646025811373,-0.0988319948989086,-0.0657705862383914,7.796763,15.281655,0.01307945
Mn-Nb-O,Mn,Nb,O,Mn27Nb13O60_706836_POSCAR,35,local_max_drop,5.9178867334,-0.9059523547011,-0.617097219961722,-0.288855134739378,5.444456,11.599058,0.09780663
Mn-Nb-O,Mn,Nb,O,Mn3Nb6O11_31908_POSCAR,35,local_max_drop,7.6866213069,-0.39399595064778,-0.2054014425252014,-0.1885945081225785,6.361342,12.987739,0.0321298
Mn-Nb-O,Mn,Nb,O,Mn3NbO8_1176463_POSCAR,35,global_gradient_fallback,7.6660758963,-0.096080503758316,-0.0935652835118136,-0.0025152202465023,7.076378,14.447605,0.01164143
Mn-Nb-O,Mn,Nb,O,Mn4Nb2O9_1222064_POSCAR,35,local_max_drop,7.1568756188,-0.2820635705086,-0.1874910157601049,-0.094572554748495,6.584326,14.027476,0.02472546
Mn-Nb-O,Mn,Nb,O,Mn4Nb2O9_31901_POSCAR,35,local_max_drop,5.7346333221,-0.27991503865854,-0.1939238877985765,-0.0859911508599635,5.505248,11.239881,0.03171562
Mn-Nb-O,Mn,Nb,O,MnNb3O6_29876_POSCAR,35,local_max_drop,9.2590727865,-0.33910334945941,-0.2272863193780529,-0.111817030081357,8.620516,15.64464,0.03100419
Mn-Nb-O,Mn,Nb,O,MnNb4O12_775807_POSCAR,35,local_max_drop,11.3879998131,-0.29015759324381,-0.1751720124013893,-0.1149855808424206,9.8696,18.6004,0.01888739
Mn-Nb-S,Mn,Nb,S,Mn_NbS2_2_1193946_POSCAR,35,local_max_drop,4.8732296,-0.27023446947071,-0.173382680997306,-0.096851788473404,4.033018,8.234078,0.0452025
Mn-Nb-S,Mn,Nb,S,Mn_NbS2_2_1211179_POSCAR,35,local_max_drop,4.84340745,-0.25099395230428,-0.1492137058950411,-0.1017802464092388,4.175351,8.183688,0.03819794
Mn-Nb-S,Mn,Nb,S,Mn_NbS2_3_10199_POSCAR,35,local_max_drop,8.4717913295,-0.1767561088657,-0.1020900444559393,-0.0746660644097606,7.303268,14.314406,0.01478765
Mn-Nb-S,Mn,Nb,S,Mn_NbS2_4_3669_POSCAR,35,local_max_drop,9.7659407475,-0.22488602051898,-0.1278042855546446,-0.0970817349643353,8.418914,16.501072,0.01598824
Mn-Ni-O,Mn,Ni,O,Mn15NiO32_851082_POSCAR,35,local_max_drop,11.5298045737,-0.25441179019512,-0.1182162126118755,-0.1361955775832444,10.294468,20.177158,0.01011612
Mn-Ni-O,Mn,Ni,O,Mn2NiO3_1221867_POSCAR,35,local_max_drop,3.9148694625,-0.091399833463328,-0.0307988064277145,-0.0606010270356134,2.975301,7.673144,0.00710973
Mn-Ni-O,Mn,Ni,O,Mn2NiO3_1221937_POSCAR,35,local_max_drop,5.0338847119,-0.091867688762356,-0.0309854177146983,-0.0608822710476576,3.825752,9.866414,0.00555637
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_1180531_POSCAR,35,local_max_drop,6.7390435787,-0.1254876957355,-0.064120898475278,-0.061366797260222,5.961462,12.700505,0.00930973
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_1422345_POSCAR,35,local_max_drop,6.7043214382,-0.12317642383161,-0.0643355374915085,-0.0588408863401014,5.930746,12.635067,0.00939054
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_2352352_POSCAR,35,global_gradient_fallback,6.7341533471,-0.12160664388174,-0.0644845470249851,-0.0571220968567548,5.957136,12.691289,0.00938994
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_29399_POSCAR,35,local_max_drop,6.7791867014,-0.13721826409844,-0.062629645867386,-0.0745886182310539,6.257711,12.77616,0.00898827
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_36843_POSCAR,35,global_gradient_fallback,7.3307198357,-0.10572923430019,-0.0713111814517855,-0.0344180528484045,6.744262,14.368211,0.00877278
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_622693_POSCAR,35,local_max_drop,6.7043312249,-0.12297907622931,-0.0643644957786139,-0.058614580450696,5.930755,12.635086,0.00939535
Mn-Ni-O,Mn,Ni,O,Mn2NiO4_690543_POSCAR,35,local_max_drop,7.7846246971,-0.24838139987094,-0.1289694920380205,-0.1194119078329194,6.631347,14.127652,0.01755707
Mn-Ni-O,Mn,Ni,O,Mn2NiO6_25285_POSCAR,35,global_gradient_fallback,6.7652290125,-0.088813518901659,-0.0450475906883503,-0.0437659282133086,6.013537,12.277638,0.00610547
Mn-Ni-O,Mn,Ni,O,Mn3NiO10_1192587_POSCAR,35,global_gradient_fallback,9.0997879384,-0.10641915423562,-0.0686553070188422,-0.0377638472167777,8.0887,16.51443,0.00723149
Mn-Ni-O,Mn,Ni,O,Mn3NiO4_1221811_POSCAR,35,local_max_drop,3.9358075,-0.12167715656552,-0.0395559374507696,-0.0821212191147503,2.991214,7.714183,0.00906625
Mn-Ni-O,Mn,Ni,O,Mn3NiO4_776651_POSCAR,35,local_max_drop,3.9257808375,-0.12219799343461,-0.0399802652625487,-0.0822177281720613,2.983593,7.69453,0.00917135
Mn-Ni-O,Mn,Ni,O,Mn3NiO8_1176568_POSCAR,35,global_gradient_fallback,6.7560939559,-0.064670597734814,-0.0334151940278523,-0.0312554037069616,6.005417,12.261059,0.00470213
Mn-Ni-O,Mn,Ni,O,Mn3NiO8_757044_POSCAR,35,global_gradient_fallback,6.7401739636,-0.060719044793738,-0.0327238500609546,-0.0279951947327833,5.991266,12.232168,0.00452853
Mn-Ni-O,Mn,Ni,O,Mn3NiO8_775810_POSCAR,35,local_max_drop,11.398758,-0.25602762499226,-0.1209512246693612,-0.1350764003228987,10.177463,19.947827,0.01048921
Mn-Ni-O,Mn,Ni,O,Mn3_Ni17O20_2_758834_POSCAR,35,local_max_drop,7.3809747446,-0.99685166722266,-0.4255331682834942,-0.5713184989391659,6.790497,14.46671,0.05210309
Mn-Ni-O,Mn,Ni,O,Mn5NiO12_755683_POSCAR,35,global_gradient_fallback,6.7903640836,-0.086964524963875,-0.0465152439927951,-0.0404492809710798,6.035879,12.323253,0.00630238
Mn-Ni-O,Mn,Ni,O,MnNi3O4_1221715_POSCAR,35,local_max_drop,3.79965125,-0.12205826733087,-0.0431190361263866,-0.0789392312044834,3.039721,7.447316,0.0102346
Mn-Ni-O,Mn,Ni,O,MnNi3O4_759859_POSCAR,35,local_max_drop,6.5583172375,-0.12217319973954,-0.0432217674890203,-0.0789514322505196,5.246654,12.854302,0.00594207
Mn-Ni-O,Mn,Ni,O,MnNi7O8_1221343_POSCAR,35,local_max_drop,6.5254850713,-0.24433508581429,-0.0955068589079277,-0.1488282269063622,5.742427,12.789951,0.01337374
Mn-Ni-O,Mn,Ni,O,MnNiO2_752562_POSCAR,35,global_gradient_fallback,3.7133244,-0.049457504341574,-0.0355583371458456,-0.0138991671957283,2.47555,7.581371,0.00848031
Mn-Ni-O,Mn,Ni,O,Mn_Ni3O4_2_19442_POSCAR,35,local_max_drop,6.378719585,-0.17093517332412,-0.0776970556915256,-0.0932381176325943,5.868422,12.50229,0.01080939
Mn-Ni-O,Mn,Ni,O,Mn_Ni9O10_2_758680_POSCAR,35,local_max_drop,7.3689646528,-1.0780433729613,-0.4429842298033844,-0.6350591431579156,6.779447,14.443171,0.05433035
Mn-Re-O,Mn,Re,O,Mn3ReO6_1105243_POSCAR,35,local_max_drop,6.6985165485,-0.18517642887243,-0.089542822668158,-0.095633606204272,5.090873,13.129092,0.01224471
Mn-Re-O,Mn,Re,O,Mn3ReO6_1278885_POSCAR,35,local_max_drop,6.6835881811,-0.18511288180384,-0.0892938387751293,-0.0958190430287106,5.079527,13.099833,0.01223999
Mn-Rh-O,Mn,Rh,O,Mn_RhO2_2_554354_POSCAR,35,local_max_drop,6.8602349461,-0.14797864117024,-0.0852404588987546,-0.0627381822714853,6.068669,12.928904,0.01261637
Mn-Sc-O,Mn,Sc,O,Sc2Mn2O7_17619_POSCAR,35,local_max_drop,8.2221578982,-0.17995430166908,-0.0783453003116866,-0.1016090013573933,7.928509,14.388776,0.01011836
Mn-Sc-O,Mn,Sc,O,ScMn2O4_1219298_POSCAR,35,global_gradient_fallback,7.5150535125,-0.080470658109697,-0.0619355840175668,-0.0185350740921301,6.913849,14.729505,0.00733377
Mn-Sc-O,Mn,Sc,O,ScMn2O5_770412_POSCAR,35,global_gradient_fallback,7.1203276125,-0.079390937399479,-0.0496877569044705,-0.0297031804950084,6.32918,12.922076,0.00679484
Mn-Sc-O,Mn,Sc,O,ScMn2O5_773517_POSCAR,35,local_max_drop,8.0087896,-0.25510310562321,-0.1154402259510058,-0.1396628796722041,7.150705,14.015382,0.01563095
Mn-Sc-O,Mn,Sc,O,ScMnO3_1105811_POSCAR,35,local_max_drop,7.1445679966,-0.17772980583225,-0.0732730999465806,-0.1044567058856694,6.379079,12.502994,0.01102768
Mn-Sc-O,Mn,Sc,O,ScMnO3_18954_POSCAR,35,local_max_drop,8.20048103,-0.25861560039198,-0.1102476492070051,-0.1483679511849748,7.614732,14.350842,0.01444181
Mn-Sc-S,Mn,Sc,S,Sc10Mn17S32_685820_POSCAR,35,local_max_drop,10.1948840167,-0.42968238202513,-0.261379028413732,-0.1683033536113979,8.738472,17.841047,0.02931779
Mn-Ta-O,Mn,Ta,O,Ta2Mn2O7_755851_POSCAR,35,global_gradient_fallback,6.9825826983,-0.12546306324248,-0.1165008229548687,-0.0089622402876112,6.665193,15.552116,0.0123018
Mn-Ta-O,Mn,Ta,O,Ta2Mn3O8_31909_POSCAR,35,local_max_drop,11.3912778495,-0.35677983233145,-0.2420329941567895,-0.1147468381746604,10.479976,22.326905,0.01959
Mn-Ta-O,Mn,Ta,O,Ta2Mn4O9_17993_POSCAR,35,local_max_drop,6.6176195,-0.22932999231321,-0.1423854618869257,-0.0869445304262842,6.08821,12.970534,0.0195181
Mn-Ta-O,Mn,Ta,O,Ta2Mn4O9_690508_POSCAR,35,local_max_drop,7.1253594881,-0.22656618397401,-0.138539281857223,-0.0880269021167869,6.555331,13.965705,0.01780059
Mn-Ta-O,Mn,Ta,O,Ta2Mn4O9_698762_POSCAR,35,local_max_drop,5.8681235665,-0.63882814462686,-0.3962216073114957,-0.2426065373153643,5.398674,11.501522,0.0614959
Mn-Ta-O,Mn,Ta,O,Ta4Mn11O21_29747_POSCAR,35,local_max_drop,6.81337815,-0.60077663273051,-0.3394575077792124,-0.2613191249512975,6.268308,13.354221,0.04568508
Mn-Ta-O,Mn,Ta,O,Ta9Mn11O34_675520_POSCAR,35,local_max_drop,3.9834340892,-0.36391357035503,-0.2441989541988541,-0.1197146161561758,3.523807,7.507241,0.06040101
Mn-Ta-O,Mn,Ta,O,TaMn2O3_31900_POSCAR,35,global_gradient_fallback,6.378047575,-0.064236894685656,-0.0350889707644306,-0.0291479239212254,5.867804,12.500973,0.00498002
Mn-Tc-O,Mn,Tc,O,Mn2TcO4_34263_POSCAR,35,local_max_drop,6.7952084734,-0.17167903448387,-0.0897492362195492,-0.0819297982643207,4.89255,13.318609,0.01249769
Mn-Ti-O,Mn,Ti,O,Ti2MnO4_1286093_POSCAR,35,local_max_drop,8.1930097918,-0.27319093827427,-0.1167404244566007,-0.1564505138176692,7.02258,14.337767,0.01537921
